product,country,market_year,metric,value
豆粕,Georgia,2012/13,imports,0.026
豆粕,Ghana,2012/13,imports,0.013
豆粕,Guatemala,2012/13,imports,0.32
豆粕,Guyana,2012/13,imports,0.019
豆粕,Honduras,2012/13,imports,0.184
豆粕,Iraq,2012/13,imports,0.009
豆粕,Israel,2012/13,imports,0.122
豆粕,Jamaica,2012/13,imports,0.098
豆粕,Jordan,2012/13,imports,0.317
豆粕,Kazakhstan,2012/13,imports,0.012
豆粕,Kenya,2012/13,imports,0.02
豆粕,"Korea, North",2012/13,imports,0.031
豆粕,Lebanon,2012/13,imports,0.14
豆粕,Libya,2012/13,imports,0.255
豆粕,New Zealand,2012/13,imports,0.133
豆粕,Nicaragua,2012/13,imports,0.072
豆粕,Nigeria,2012/13,imports,0.032
豆粕,North Macedonia,2012/13,imports,0.025
豆粕,Norway,2012/13,imports,0.049
豆粕,Panama,2012/13,imports,0.168
豆粕,Serbia,2012/13,imports,0.064
豆粕,Singapore,2012/13,imports,0.019
豆粕,Sri Lanka,2012/13,imports,0.153
豆粕,Switzerland,2012/13,imports,0.25
豆粕,Syria,2012/13,imports,0.266
豆粕,Trinidad and Tobago,2012/13,imports,0.047
豆粕,United Arab Emirates,2012/13,imports,0.322
豆粕,Uzbekistan,2012/13,imports,0.029
豆粕,Yemen,2012/13,imports,0.203
豆粕,Zambia,2012/13,imports,0.001
豆粕,Zimbabwe,2012/13,imports,0
豆粕,阿尔及利亚,2012/13,production,0
豆粕,阿根廷,2012/13,production,26.089
豆粕,埃及,2012/13,production,1.351
豆粕,巴基斯坦,2012/13,production,0
豆粕,巴拉圭,2012/13,production,2.315
豆粕,巴西,2012/13,production,27.31
豆粕,玻利维亚,2012/13,production,1.7
豆粕,俄罗斯,2012/13,production,1.734
豆粕,菲律宾,2012/13,production,0.048
豆粕,哥伦比亚,2012/13,production,0.22
豆粕,韩国,2012/13,production,0.606
豆粕,加拿大,2012/13,production,1.218
豆粕,马来西亚,2012/13,production,0.308
豆粕,美国,2012/13,production,36.174
豆粕,孟加拉国,2012/13,production,0.375
豆粕,秘鲁,2012/13,production,0.002
豆粕,摩洛哥,2012/13,production,0.058
豆粕,墨西哥,2012/13,production,2.89
豆粕,南非,2012/13,production,0.473
豆粕,欧盟,2012/13,production,10.033
豆粕,日本,2012/13,production,1.447
豆粕,沙特阿拉伯,2012/13,production,0.487
豆粕,泰国,2012/13,production,1.172
豆粕,突尼斯,2012/13,production,0.333
豆粕,土耳其,2012/13,production,0.293
豆粕,委内瑞拉,2012/13,production,0.173
豆粕,乌克兰,2012/13,production,0.466
豆粕,乌拉圭,2012/13,production,0.064
豆粕,伊朗,2012/13,production,0.239
豆粕,印度,2012/13,production,8.64
豆粕,印度尼西亚,2012/13,production,0
豆粕,越南,2012/13,production,0.78
豆粕,智利,2012/13,production,0.035
豆粕,中国,2012/13,production,51.48
豆粕,中国台湾,2012/13,production,1.51
豆粕,Australia,2012/13,production,0.059
豆粕,Barbados,2012/13,production,0.017
豆粕,Belarus,2012/13,production,0
豆粕,Bosnia and Herzegovina,2012/13,production,0.023
豆粕,Burma,2012/13,production,0
豆粕,Costa Rica,2012/13,production,0.197
豆粕,Cuba,2012/13,production,0.102
豆粕,Dominican Republic,2012/13,production,0
豆粕,Ecuador,2012/13,production,0.035
豆粕,El Salvador,2012/13,production,0
豆粕,Ethiopia,2012/13,production,0.008
豆粕,Georgia,2012/13,production,0.002
豆粕,Ghana,2012/13,production,0.118
豆粕,Guatemala,2012/13,production,0.042
豆粕,Guyana,2012/13,production,0
豆粕,Honduras,2012/13,production,0
豆粕,Iraq,2012/13,production,0
豆粕,Israel,2012/13,production,0.236
豆粕,Jamaica,2012/13,production,0
豆粕,Jordan,2012/13,production,0
豆粕,Kazakhstan,2012/13,production,0.101
豆粕,Kenya,2012/13,production,0
豆粕,"Korea, North",2012/13,production,0.104
豆粕,Lebanon,2012/13,production,0.075
豆粕,Libya,2012/13,production,0
豆粕,New Zealand,2012/13,production,0
豆粕,Nicaragua,2012/13,production,0
豆粕,Nigeria,2012/13,production,0.205
豆粕,North Macedonia,2012/13,production,0
豆粕,Norway,2012/13,production,0.323
豆粕,Panama,2012/13,production,0.009
豆粕,Serbia,2012/13,production,0.252
豆粕,Singapore,2012/13,production,0.013
豆粕,Sri Lanka,2012/13,production,0
豆粕,Switzerland,2012/13,production,0.015
豆粕,Syria,2012/13,production,0.039
豆粕,Trinidad and Tobago,2012/13,production,0
豆粕,United Arab Emirates,2012/13,production,0.157
豆粕,Uzbekistan,2012/13,production,0.008
豆粕,Yemen,2012/13,production,0
豆粕,Zambia,2012/13,production,0.101
豆粕,Zimbabwe,2012/13,production,0.05
豆粕,阿尔及利亚,2013/14,consumption,1.275
豆粕,阿根廷,2013/14,consumption,2.1
豆粕,埃及,2013/14,consumption,2.36
豆粕,巴基斯坦,2013/14,consumption,0.931
豆粕,巴拉圭,2013/14,consumption,0.35
豆粕,巴西,2013/14,consumption,15.3
豆粕,玻利维亚,2013/14,consumption,0.235
豆粕,俄罗斯,2013/14,consumption,2.5
豆粕,菲律宾,2013/14,consumption,2.25
豆粕,哥伦比亚,2013/14,consumption,1.3
豆粕,韩国,2013/14,consumption,2.238
豆粕,加拿大,2013/14,consumption,1.95
豆粕,马来西亚,2013/14,consumption,1.65
豆粕,美国,2013/14,consumption,26.774
豆粕,孟加拉国,2013/14,consumption,0.831
豆粕,秘鲁,2013/14,consumption,1.135
豆粕,摩洛哥,2013/14,consumption,0.51
豆粕,墨西哥,2013/14,consumption,4.575
豆粕,南非,2013/14,consumption,1.1
豆粕,欧盟,2013/14,consumption,28.042
豆粕,日本,2013/14,consumption,3.429
豆粕,沙特阿拉伯,2013/14,consumption,1.1
豆粕,泰国,2013/14,consumption,4.15
豆粕,突尼斯,2013/14,consumption,0.445
豆粕,土耳其,2013/14,consumption,1.3
豆粕,委内瑞拉,2013/14,consumption,1.22
豆粕,乌克兰,2013/14,consumption,0.45
豆粕,乌拉圭,2013/14,consumption,0.23
豆粕,伊朗,2013/14,consumption,2.8
豆粕,印度,2013/14,consumption,3.64
豆粕,印度尼西亚,2013/14,consumption,3.8
豆粕,越南,2013/14,consumption,4.2
豆粕,智利,2013/14,consumption,0.575
豆粕,中国,2013/14,consumption,52.56
豆粕,中国台湾,2013/14,consumption,1.514
豆粕,Australia,2013/14,consumption,0.68
豆粕,Azerbaijan,2013/14,consumption,0.057
豆粕,Barbados,2013/14,consumption,0.018
豆粕,Belarus,2013/14,consumption,0.328
豆粕,Bosnia and Herzegovina,2013/14,consumption,0.09
豆粕,Burma,2013/14,consumption,0.128
豆粕,Cambodia,2013/14,consumption,0.04
豆粕,Costa Rica,2013/14,consumption,0.225
豆粕,Cote d'Ivoire,2013/14,consumption,0.03
豆粕,Cuba,2013/14,consumption,0.376
豆粕,Dominican Republic,2013/14,consumption,0.42
豆粕,Ecuador,2013/14,consumption,0.78
豆粕,El Salvador,2013/14,consumption,0.174
豆粕,Ethiopia,2013/14,consumption,0.008
豆粕,Georgia,2013/14,consumption,0.024
豆粕,Ghana,2013/14,consumption,0.095
豆粕,Guatemala,2013/14,consumption,0.359
豆粕,Guyana,2013/14,consumption,0.016
豆粕,Honduras,2013/14,consumption,0.181
豆粕,Iraq,2013/14,consumption,0.141
豆粕,Israel,2013/14,consumption,0.382
豆粕,Jamaica,2013/14,consumption,0.1
豆粕,Jordan,2013/14,consumption,0.34
豆粕,Kazakhstan,2013/14,consumption,0.11
豆粕,Kenya,2013/14,consumption,0.031
豆粕,"Korea, North",2013/14,consumption,0.145
豆粕,Lebanon,2013/14,consumption,0.22
豆粕,Libya,2013/14,consumption,0.2
豆粕,New Zealand,2013/14,consumption,0.19
豆粕,Nicaragua,2013/14,consumption,0.066
豆粕,Nigeria,2013/14,consumption,0.247
豆粕,North Macedonia,2013/14,consumption,0.025
豆粕,Norway,2013/14,consumption,0.2
豆粕,Panama,2013/14,consumption,0.18
豆粕,Serbia,2013/14,consumption,0.3
豆粕,Singapore,2013/14,consumption,0.03
豆粕,Sri Lanka,2013/14,consumption,0.16
豆粕,Switzerland,2013/14,consumption,0.279
豆粕,Syria,2013/14,consumption,0.29
豆粕,Trinidad and Tobago,2013/14,consumption,0.049
豆粕,United Arab Emirates,2013/14,consumption,0.24
豆粕,Uzbekistan,2013/14,consumption,0.057
豆粕,Yemen,2013/14,consumption,0.19
豆粕,Zambia,2013/14,consumption,0.101
豆粕,Zimbabwe,2013/14,consumption,0.05
豆粕,阿尔及利亚,2013/14,exports,0
豆粕,阿根廷,2013/14,exports,24.972
豆粕,埃及,2013/14,exports,0.002
豆粕,巴基斯坦,2013/14,exports,0.001
豆粕,巴拉圭,2013/14,exports,2.428
豆粕,巴西,2013/14,exports,13.948
豆粕,玻利维亚,2013/14,exports,1.608
豆粕,俄罗斯,2013/14,exports,0.526
豆粕,菲律宾,2013/14,exports,0
豆粕,哥伦比亚,2013/14,exports,0
豆粕,韩国,2013/14,exports,0.179
豆粕,加拿大,2013/14,exports,0.241
豆粕,马来西亚,2013/14,exports,0.037
豆粕,美国,2013/14,exports,10.504
豆粕,孟加拉国,2013/14,exports,0
豆粕,秘鲁,2013/14,exports,0
豆粕,摩洛哥,2013/14,exports,0
豆粕,墨西哥,2013/14,exports,0.019
豆粕,南非,2013/14,exports,0.054
豆粕,欧盟,2013/14,exports,0.296
豆粕,日本,2013/14,exports,0
豆粕,沙特阿拉伯,2013/14,exports,0
豆粕,泰国,2013/14,exports,0
豆粕,突尼斯,2013/14,exports,0.012
豆粕,土耳其,2013/14,exports,0.251
豆粕,委内瑞拉,2013/14,exports,0
豆粕,乌克兰,2013/14,exports,0.08
豆粕,乌拉圭,2013/14,exports,0.001
豆粕,伊朗,2013/14,exports,0
豆粕,印度,2013/14,exports,3.252
豆粕,印度尼西亚,2013/14,exports,0
豆粕,越南,2013/14,exports,0.081
豆粕,智利,2013/14,exports,0
豆粕,中国,2013/14,exports,2.017
豆粕,中国台湾,2013/14,exports,0.02
豆粕,Australia,2013/14,exports,0.002
豆粕,Azerbaijan,2013/14,exports,0
豆粕,Barbados,2013/14,exports,0
豆粕,Belarus,2013/14,exports,0.067
豆粕,Bosnia and Herzegovina,2013/14,exports,0.01
豆粕,Burma,2013/14,exports,0
豆粕,Cambodia,2013/14,exports,0
豆粕,Costa Rica,2013/14,exports,0.001
豆粕,Cote d'Ivoire,2013/14,exports,0
豆粕,Cuba,2013/14,exports,0
豆粕,Dominican Republic,2013/14,exports,0
豆粕,Ecuador,2013/14,exports,0
豆粕,El Salvador,2013/14,exports,0.001
豆粕,Ethiopia,2013/14,exports,0
豆粕,Georgia,2013/14,exports,0.014
豆粕,Ghana,2013/14,exports,0
豆粕,Guatemala,2013/14,exports,0.001
豆粕,Guyana,2013/14,exports,0
豆粕,Honduras,2013/14,exports,0
豆粕,Iraq,2013/14,exports,0
豆粕,Israel,2013/14,exports,0.001
豆粕,Jamaica,2013/14,exports,0
豆粕,Jordan,2013/14,exports,0.001
豆粕,Kazakhstan,2013/14,exports,0.024
豆粕,Kenya,2013/14,exports,0
豆粕,"Korea, North",2013/14,exports,0
豆粕,Lebanon,2013/14,exports,0.001
豆粕,Libya,2013/14,exports,0
豆粕,New Zealand,2013/14,exports,0
豆粕,Nicaragua,2013/14,exports,0.007
豆粕,Nigeria,2013/14,exports,0
豆粕,North Macedonia,2013/14,exports,0
豆粕,Norway,2013/14,exports,0.153
豆粕,Panama,2013/14,exports,0
豆粕,Serbia,2013/14,exports,0.022
豆粕,Singapore,2013/14,exports,0.002
豆粕,Sri Lanka,2013/14,exports,0.006
豆粕,Switzerland,2013/14,exports,0.002
豆粕,Syria,2013/14,exports,0
豆粕,Trinidad and Tobago,2013/14,exports,0
豆粕,United Arab Emirates,2013/14,exports,0.016
豆粕,Uzbekistan,2013/14,exports,0
豆粕,Yemen,2013/14,exports,0
豆粕,Zambia,2013/14,exports,0
豆粕,Zimbabwe,2013/14,exports,0
豆粕,阿尔及利亚,2013/14,imports,1.441
豆粕,阿根廷,2013/14,imports,0
豆粕,埃及,2013/14,imports,1.116
豆粕,巴基斯坦,2013/14,imports,0.924
豆粕,巴拉圭,2013/14,imports,0.005
豆粕,巴西,2013/14,imports,0.026
豆粕,玻利维亚,2013/14,imports,0
豆粕,俄罗斯,2013/14,imports,0.55
豆粕,菲律宾,2013/14,imports,2.335
豆粕,哥伦比亚,2013/14,imports,1.036
豆粕,韩国,2013/14,imports,1.825
豆粕,加拿大,2013/14,imports,0.981
豆粕,马来西亚,2013/14,imports,1.397
豆粕,美国,2013/14,imports,0.347
豆粕,孟加拉国,2013/14,imports,0.26
豆粕,秘鲁,2013/14,imports,1.173
豆粕,摩洛哥,2013/14,imports,0.417
豆粕,墨西哥,2013/14,imports,1.41
豆粕,南非,2013/14,imports,0.502
豆粕,欧盟,2013/14,imports,18.14
豆粕,日本,2013/14,imports,1.976
豆粕,沙特阿拉伯,2013/14,imports,0.656
豆粕,泰国,2013/14,imports,2.665
豆粕,突尼斯,2013/14,imports,0.081
豆粕,土耳其,2013/14,imports,1.036
豆粕,委内瑞拉,2013/14,imports,1.041
豆粕,乌克兰,2013/14,imports,0.003
豆粕,乌拉圭,2013/14,imports,0.16
豆粕,伊朗,2013/14,imports,2.657
豆粕,印度,2013/14,imports,0.007
豆粕,印度尼西亚,2013/14,imports,3.806
豆粕,越南,2013/14,imports,3.344
豆粕,智利,2013/14,imports,0.52
豆粕,中国,2013/14,imports,0.02
豆粕,中国台湾,2013/14,imports,0.022
豆粕,Australia,2013/14,imports,0.637
豆粕,Azerbaijan,2013/14,imports,0.057
豆粕,Barbados,2013/14,imports,0
豆粕,Belarus,2013/14,imports,0.395
豆粕,Bosnia and Herzegovina,2013/14,imports,0.074
豆粕,Burma,2013/14,imports,0.128
豆粕,Cambodia,2013/14,imports,0.04
豆粕,Costa Rica,2013/14,imports,0.047
豆粕,Cote d'Ivoire,2013/14,imports,0.035
豆粕,Cuba,2013/14,imports,0.277
豆粕,Dominican Republic,2013/14,imports,0.419
豆粕,Ecuador,2013/14,imports,0.817
豆粕,El Salvador,2013/14,imports,0.175
豆粕,Ethiopia,2013/14,imports,0
豆粕,Georgia,2013/14,imports,0.041
豆粕,Ghana,2013/14,imports,0.014
豆粕,Guatemala,2013/14,imports,0.313
豆粕,Guyana,2013/14,imports,0.012
豆粕,Honduras,2013/14,imports,0.184
豆粕,Iraq,2013/14,imports,0.141
豆粕,Israel,2013/14,imports,0.129
豆粕,Jamaica,2013/14,imports,0.109
豆粕,Jordan,2013/14,imports,0.326
豆粕,Kazakhstan,2013/14,imports,0.017
豆粕,Kenya,2013/14,imports,0.032
豆粕,"Korea, North",2013/14,imports,0.041
豆粕,Lebanon,2013/14,imports,0.163
豆粕,Libya,2013/14,imports,0.248
豆粕,New Zealand,2013/14,imports,0.242
豆粕,Nicaragua,2013/14,imports,0.073
豆粕,Nigeria,2013/14,imports,0.001
豆粕,North Macedonia,2013/14,imports,0.025
豆粕,Norway,2013/14,imports,0.055
豆粕,Panama,2013/14,imports,0.169
豆粕,Serbia,2013/14,imports,0.051
豆粕,Singapore,2013/14,imports,0.019
豆粕,Sri Lanka,2013/14,imports,0.165
豆粕,Switzerland,2013/14,imports,0.269
豆粕,Syria,2013/14,imports,0.277
豆粕,Trinidad and Tobago,2013/14,imports,0.052
豆粕,United Arab Emirates,2013/14,imports,0.113
豆粕,Uzbekistan,2013/14,imports,0.049
豆粕,Yemen,2013/14,imports,0.183
豆粕,Zambia,2013/14,imports,0
豆粕,Zimbabwe,2013/14,imports,0
豆粕,阿尔及利亚,2013/14,production,0
豆粕,阿根廷,2013/14,production,27.892
豆粕,埃及,2013/14,production,1.327
豆粕,巴基斯坦,2013/14,production,0.008
豆粕,巴拉圭,2013/14,production,2.767
豆粕,巴西,2013/14,production,28.54
豆粕,玻利维亚,2013/14,production,1.76
豆粕,俄罗斯,2013/14,production,2.6
豆粕,菲律宾,2013/14,production,0.066
豆粕,哥伦比亚,2013/14,production,0.275
豆粕,韩国,2013/14,production,0.674
豆粕,加拿大,2013/14,production,1.206
豆粕,马来西亚,2013/14,production,0.291
豆粕,美国,2013/14,production,36.909
豆粕,孟加拉国,2013/14,production,0.51
豆粕,秘鲁,2013/14,production,0.002
豆粕,摩洛哥,2013/14,production,0.105
豆粕,墨西哥,2013/14,production,3.185
豆粕,南非,2013/14,production,0.683
豆粕,欧盟,2013/14,production,10.349
豆粕,日本,2013/14,production,1.487
豆粕,沙特阿拉伯,2013/14,production,0.518
豆粕,泰国,2013/14,production,1.18
豆粕,突尼斯,2013/14,production,0.37
豆粕,土耳其,2013/14,production,0.462
豆粕,委内瑞拉,2013/14,production,0.165
豆粕,乌克兰,2013/14,production,0.593
豆粕,乌拉圭,2013/14,production,0.068
豆粕,伊朗,2013/14,production,0.319
豆粕,印度,2013/14,production,6.96
豆粕,印度尼西亚,2013/14,production,0
豆粕,越南,2013/14,production,0.975
豆粕,智利,2013/14,production,0.055
豆粕,中国,2013/14,production,54.569
豆粕,中国台湾,2013/14,production,1.513
豆粕,Australia,2013/14,production,0.024
豆粕,Azerbaijan,2013/14,production,0
豆粕,Barbados,2013/14,production,0.017
豆粕,Belarus,2013/14,production,0
豆粕,Bosnia and Herzegovina,2013/14,production,0.023
豆粕,Burma,2013/14,production,0
豆粕,Cambodia,2013/14,production,0
豆粕,Costa Rica,2013/14,production,0.173
豆粕,Cote d'Ivoire,2013/14,production,0
豆粕,Cuba,2013/14,production,0.099
豆粕,Dominican Republic,2013/14,production,0
豆粕,Ecuador,2013/14,production,0.035
豆粕,El Salvador,2013/14,production,0
豆粕,Ethiopia,2013/14,production,0.008
豆粕,Georgia,2013/14,production,0.006
豆粕,Ghana,2013/14,production,0.079
豆粕,Guatemala,2013/14,production,0.047
豆粕,Guyana,2013/14,production,0
豆粕,Honduras,2013/14,production,0
豆粕,Iraq,2013/14,production,0
豆粕,Israel,2013/14,production,0.252
豆粕,Jamaica,2013/14,production,0
豆粕,Jordan,2013/14,production,0
豆粕,Kazakhstan,2013/14,production,0.128
豆粕,Kenya,2013/14,production,0
豆粕,"Korea, North",2013/14,production,0.092
豆粕,Lebanon,2013/14,production,0.075
豆粕,Libya,2013/14,production,0
豆粕,New Zealand,2013/14,production,0
豆粕,Nicaragua,2013/14,production,0
豆粕,Nigeria,2013/14,production,0.22
豆粕,North Macedonia,2013/14,production,0
豆粕,Norway,2013/14,production,0.307
豆粕,Panama,2013/14,production,0.014
豆粕,Serbia,2013/14,production,0.276
豆粕,Singapore,2013/14,production,0.013
豆粕,Sri Lanka,2013/14,production,0
豆粕,Switzerland,2013/14,production,0.012
豆粕,Syria,2013/14,production,0.039
豆粕,Trinidad and Tobago,2013/14,production,0
豆粕,United Arab Emirates,2013/14,production,0.106
豆粕,Uzbekistan,2013/14,production,0.008
豆粕,Yemen,2013/14,production,0
豆粕,Zambia,2013/14,production,0.101
豆粕,Zimbabwe,2013/14,production,0.049
豆粕,阿尔及利亚,2014/15,consumption,1.3
豆粕,阿根廷,2014/15,consumption,2.402
豆粕,埃及,2014/15,consumption,2.6
豆粕,巴基斯坦,2014/15,consumption,1.15
豆粕,巴拉圭,2014/15,consumption,0.43
豆粕,巴西,2014/15,consumption,15.7
豆粕,玻利维亚,2014/15,consumption,0.26
豆粕,俄罗斯,2014/15,consumption,2.7
豆粕,菲律宾,2014/15,consumption,2.45
豆粕,哥伦比亚,2014/15,consumption,1.42
豆粕,韩国,2014/15,consumption,2.338
豆粕,加拿大,2014/15,consumption,2.05
豆粕,马来西亚,2014/15,consumption,1.66
豆粕,美国,2014/15,consumption,29.282
豆粕,孟加拉国,2014/15,consumption,1.039
豆粕,秘鲁,2014/15,consumption,1.185
豆粕,摩洛哥,2014/15,consumption,0.53
豆粕,墨西哥,2014/15,consumption,5.05
豆粕,南非,2014/15,consumption,1.175
豆粕,欧盟,2014/15,consumption,30.142
豆粕,日本,2014/15,consumption,3.365
豆粕,沙特阿拉伯,2014/15,consumption,1.15
豆粕,泰国,2014/15,consumption,4.1
豆粕,突尼斯,2014/15,consumption,0.47
豆粕,土耳其,2014/15,consumption,1.3
豆粕,委内瑞拉,2014/15,consumption,1.23
豆粕,乌克兰,2014/15,consumption,0.46
豆粕,乌拉圭,2014/15,consumption,0.26
豆粕,伊朗,2014/15,consumption,3.2
豆粕,印度,2014/15,consumption,4.5
豆粕,印度尼西亚,2014/15,consumption,4
豆粕,越南,2014/15,consumption,4.92
豆粕,智利,2014/15,consumption,0.56
豆粕,中国,2014/15,consumption,57.4
豆粕,中国台湾,2014/15,consumption,1.555
豆粕,Australia,2014/15,consumption,0.732
豆粕,Azerbaijan,2014/15,consumption,0.028
豆粕,Barbados,2014/15,consumption,0.02
豆粕,Belarus,2014/15,consumption,0.362
豆粕,Benin,2014/15,consumption,0.03
豆粕,Bosnia and Herzegovina,2014/15,consumption,0.087
豆粕,Burma,2014/15,consumption,0.22
豆粕,Cambodia,2014/15,consumption,0.035
豆粕,Costa Rica,2014/15,consumption,0.25
豆粕,Cote d'Ivoire,2014/15,consumption,0.045
豆粕,Cuba,2014/15,consumption,0.415
豆粕,Dominican Republic,2014/15,consumption,0.465
豆粕,Ecuador,2014/15,consumption,0.85
豆粕,El Salvador,2014/15,consumption,0.173
豆粕,Ethiopia,2014/15,consumption,0.008
豆粕,Georgia,2014/15,consumption,0.025
豆粕,Ghana,2014/15,consumption,0.105
豆粕,Guatemala,2014/15,consumption,0.422
豆粕,Guyana,2014/15,consumption,0.015
豆粕,Honduras,2014/15,consumption,0.195
豆粕,Iraq,2014/15,consumption,0.253
豆粕,Israel,2014/15,consumption,0.385
豆粕,Jamaica,2014/15,consumption,0.106
豆粕,Jordan,2014/15,consumption,0.35
豆粕,Kazakhstan,2014/15,consumption,0.13
豆粕,Kenya,2014/15,consumption,0.035
豆粕,"Korea, North",2014/15,consumption,0.127
豆粕,Lebanon,2014/15,consumption,0.198
豆粕,Libya,2014/15,consumption,0.2
豆粕,New Zealand,2014/15,consumption,0.23
豆粕,Nicaragua,2014/15,consumption,0.09
豆粕,Nigeria,2014/15,consumption,0.34
豆粕,North Macedonia,2014/15,consumption,0.024
豆粕,Norway,2014/15,consumption,0.2
豆粕,Panama,2014/15,consumption,0.196
豆粕,Serbia,2014/15,consumption,0.285
豆粕,Singapore,2014/15,consumption,0.036
豆粕,Sri Lanka,2014/15,consumption,0.18
豆粕,Switzerland,2014/15,consumption,0.274
豆粕,Syria,2014/15,consumption,0.325
豆粕,Trinidad and Tobago,2014/15,consumption,0.05
豆粕,United Arab Emirates,2014/15,consumption,0.172
豆粕,Uzbekistan,2014/15,consumption,0.1
豆粕,Yemen,2014/15,consumption,0.185
豆粕,Zambia,2014/15,consumption,0.102
豆粕,Zimbabwe,2014/15,consumption,0.092
豆粕,阿尔及利亚,2014/15,exports,0
豆粕,阿根廷,2014/15,exports,28.575
豆粕,埃及,2014/15,exports,0.002
豆粕,巴基斯坦,2014/15,exports,0
豆粕,巴拉圭,2014/15,exports,2.569
豆粕,巴西,2014/15,exports,14.29
豆粕,玻利维亚,2014/15,exports,1.674
豆粕,俄罗斯,2014/15,exports,0.505
豆粕,菲律宾,2014/15,exports,0
豆粕,哥伦比亚,2014/15,exports,0
豆粕,韩国,2014/15,exports,0.112
豆粕,加拿大,2014/15,exports,0.212
豆粕,马来西亚,2014/15,exports,0.045
豆粕,美国,2014/15,exports,11.891
豆粕,孟加拉国,2014/15,exports,0
豆粕,秘鲁,2014/15,exports,0
豆粕,摩洛哥,2014/15,exports,0
豆粕,墨西哥,2014/15,exports,0.015
豆粕,南非,2014/15,exports,0.102
豆粕,欧盟,2014/15,exports,0.362
豆粕,日本,2014/15,exports,0.001
豆粕,沙特阿拉伯,2014/15,exports,0.001
豆粕,泰国,2014/15,exports,0
豆粕,突尼斯,2014/15,exports,0.012
豆粕,土耳其,2014/15,exports,0.298
豆粕,委内瑞拉,2014/15,exports,0
豆粕,乌克兰,2014/15,exports,0.216
豆粕,乌拉圭,2014/15,exports,0.021
豆粕,伊朗,2014/15,exports,0
豆粕,印度,2014/15,exports,1.521
豆粕,印度尼西亚,2014/15,exports,0
豆粕,越南,2014/15,exports,0.295
豆粕,智利,2014/15,exports,0
豆粕,中国,2014/15,exports,1.595
豆粕,中国台湾,2014/15,exports,0.018
豆粕,Australia,2014/15,exports,0.002
豆粕,Azerbaijan,2014/15,exports,0
豆粕,Barbados,2014/15,exports,0
豆粕,Belarus,2014/15,exports,0.02
豆粕,Benin,2014/15,exports,0.001
豆粕,Bosnia and Herzegovina,2014/15,exports,0.018
豆粕,Burma,2014/15,exports,0
豆粕,Cambodia,2014/15,exports,0
豆粕,Costa Rica,2014/15,exports,0.003
豆粕,Cote d'Ivoire,2014/15,exports,0
豆粕,Cuba,2014/15,exports,0
豆粕,Dominican Republic,2014/15,exports,0
豆粕,Ecuador,2014/15,exports,0
豆粕,El Salvador,2014/15,exports,0.001
豆粕,Ethiopia,2014/15,exports,0
豆粕,Georgia,2014/15,exports,0.015
豆粕,Ghana,2014/15,exports,0
豆粕,Guatemala,2014/15,exports,0
豆粕,Guyana,2014/15,exports,0
豆粕,Honduras,2014/15,exports,0
豆粕,Iraq,2014/15,exports,0
豆粕,Israel,2014/15,exports,0
豆粕,Jamaica,2014/15,exports,0
豆粕,Jordan,2014/15,exports,0.001
豆粕,Kazakhstan,2014/15,exports,0.021
豆粕,Kenya,2014/15,exports,0
豆粕,"Korea, North",2014/15,exports,0
豆粕,Lebanon,2014/15,exports,0
豆粕,Libya,2014/15,exports,0
豆粕,New Zealand,2014/15,exports,0
豆粕,Nicaragua,2014/15,exports,0.008
豆粕,Nigeria,2014/15,exports,0
豆粕,North Macedonia,2014/15,exports,0
豆粕,Norway,2014/15,exports,0.175
豆粕,Panama,2014/15,exports,0
豆粕,Serbia,2014/15,exports,0.016
豆粕,Singapore,2014/15,exports,0.001
豆粕,Sri Lanka,2014/15,exports,0.004
豆粕,Switzerland,2014/15,exports,0.002
豆粕,Syria,2014/15,exports,0
豆粕,Trinidad and Tobago,2014/15,exports,0
豆粕,United Arab Emirates,2014/15,exports,0.018
豆粕,Uzbekistan,2014/15,exports,0
豆粕,Yemen,2014/15,exports,0
豆粕,Zambia,2014/15,exports,0
豆粕,Zimbabwe,2014/15,exports,0
豆粕,阿尔及利亚,2014/15,imports,1.132
豆粕,阿根廷,2014/15,imports,0.001
豆粕,埃及,2014/15,imports,1.091
豆粕,巴基斯坦,2014/15,imports,1.036
豆粕,巴拉圭,2014/15,imports,0.003
豆粕,巴西,2014/15,imports,0.018
豆粕,玻利维亚,2014/15,imports,0
豆粕,俄罗斯,2014/15,imports,0.542
豆粕,菲律宾,2014/15,imports,2.204
豆粕,哥伦比亚,2014/15,imports,1.148
豆粕,韩国,2014/15,imports,1.751
豆粕,加拿大,2014/15,imports,0.933
豆粕,马来西亚,2014/15,imports,1.465
豆粕,美国,2014/15,imports,0.302
豆粕,孟加拉国,2014/15,imports,0.363
豆粕,秘鲁,2014/15,imports,1.145
豆粕,摩洛哥,2014/15,imports,0.447
豆粕,墨西哥,2014/15,imports,1.795
豆粕,南非,2014/15,imports,0.574
豆粕,欧盟,2014/15,imports,19.623
豆粕,日本,2014/15,imports,1.699
豆粕,沙特阿拉伯,2014/15,imports,0.597
豆粕,泰国,2014/15,imports,3.068
豆粕,突尼斯,2014/15,imports,0.125
豆粕,土耳其,2014/15,imports,0.643
豆粕,委内瑞拉,2014/15,imports,1.125
豆粕,乌克兰,2014/15,imports,0.002
豆粕,乌拉圭,2014/15,imports,0.262
豆粕,伊朗,2014/15,imports,2.009
豆粕,印度,2014/15,imports,0.007
豆粕,印度尼西亚,2014/15,imports,3.844
